employee_id,is_promoted
542,0
55698,1
75248,0
29097,1
20461,0
75326,1
30622,1
20302,1
56743,0
9534,0
37166,1
8083,1
26576,0
52608,0
60253,1
58961,0
54080,0
30701,1
66132,0
62731,0
69939,0
69991,1
27578,0
19033,0
72419,1
17770,0
60332,1
55696,1
14994,0
26834,0
21297,0
56511,1
23413,0
34394,0
23778,1
7242,0
50527,0
6232,0
48690,0
19249,0
38418,0
13882,0
46701,0
63649,0
1971,0
44485,0
36200,0
70058,1
17001,0
22561,1
73395,0
31388,0
38246,0
60808,0
3345,0
34263,0
29800,1
16823,0
46123,1
62486,1
24937,0
32913,1
33183,0
57723,1
35170,0
75666,0
72867,0
59128,0
57490,0
13646,0
35593,0
24183,1
29094,1
14660,0
67323,0
24900,0
33039,0
8234,1
63020,0
26031,0
49229,0
33077,0
39115,0
13235,1
5964,1
12949,0
53367,0
40970,1
3424,1
61957,1
19727,0
46770,0
70259,0
20238,1
54587,0
32661,1
4032,0
46372,0
40079,0
73711,0
63843,1
52086,1
57836,1
17532,1
38544,0
67533,1
71945,0
29808,1
13449,1
52831,1
71599,0
18145,0
52375,1
78261,0
38243,0
38093,0
31107,0
73406,1
73205,1
37966,0
76855,0
55476,0
67080,1
41971,1
8394,0
65135,0
44586,0
23952,1
4736,0
62391,0
53956,0
8550,0
14047,0
21823,0
10343,1
36227,0
1464,1
3159,1
67822,1
12364,1
15822,1
69010,0
18303,0
74868,0
7197,1
37904,0
26127,1
20814,0
40889,0
33672,1
57521,0
42596,0
54842,0
2619,1
7649,1
15977,1
16525,0
28740,0
33897,0
62872,1
23372,1
17233,0
66443,1
61766,0
11839,0
25177,0
11520,0
73089,1
37804,1
60674,0
44865,1
31177,0
28455,0
76531,0
52373,0
3574,0
44282,0
32530,0
12027,0
13361,1
69492,0
73643,0
31338,1
27303,0
50635,1
7349,1
3630,0
37625,1
66194,0
61588,0
54194,0
23542,0
73941,0
76887,0
39981,1
8718,0
44318,0
2314,0
78125,0
65292,1
45093,0
8640,0
12665,1
36048,0
55261,0
10107,0
21700,1
24764,1
68340,1
39278,0
61370,0
5748,0
51248,0
29211,0
24077,1
70482,1
73500,0
52445,1
64598,0
6096,1
64681,0
71879,0
64617,0
69864,1
45823,0
47606,0
58139,0
19861,1
35747,0
23054,1
15662,0
46525,0
50819,1
5634,0
52899,0
15750,1
48224,0
71950,0
61389,0
59515,0
61743,0
35052,0
22389,0
1883,0
73999,0
12307,0
655,0
69922,1
8165,1
63267,0
48890,0
26071,0
43335,1
4936,0
44936,0
2975,1
56558,0
67768,0
35532,0
28148,1
29310,0
71272,0
72910,0
22023,0
1164,1
74437,1
18373,1
16368,0
51701,1
8220,0
56473,1
44215,1
9350,0
59407,1
52819,1
72002,0
4829,1
74253,0
8341,0
78239,0
65724,1
7446,0
53273,0
12417,0
50061,1
32578,0
29579,1
63032,0
39672,1
18665,1
46863,1
5719,1
58182,1
34549,0
17303,0
51341,1
49552,0
49947,0
70300,0
38543,0
57119,0
64138,1
8944,0
56947,0
6601,0
61978,1
35848,0
34559,0
12744,0
33833,0
56075,0
68274,1
2854,0
48611,0
30943,0
69012,0
21060,0
6709,1
50492,0
30624,1
40654,0
24439,0
56745,0
12379,1
19657,1
55720,1
63213,0
55167,0
77318,1
49416,0
34063,0
11731,0
78107,0
65732,0
7443,1
41708,0
2636,0
64673,0
19690,1
32318,1
6940,0
21496,1
74171,0
54085,0
4612,1
788,0
16070,0
50063,0
15540,0
19643,0
49468,0
70243,0
29528,1
13974,1
31221,1
18862,0
75921,1
68327,1
39113,0
43762,1
71243,0
38806,0
30612,0
117,0
26161,0
9209,0
16752,0
3309,1
66952,1
65824,1
52001,0
15768,1
17769,1
38996,0
75826,0
49700,0
5425,0
77698,1
47638,0
8586,1
69065,1
19119,0
22666,0
71164,0
43921,0
37711,0
52717,0
7219,0
55821,0
65491,0
24784,1
1224,0
37836,0
1189,1
706,1
38409,1
6168,1
61059,0
9914,0
412,0
40664,0
17551,0
77276,0
72368,0
37671,1
64054,0
14317,0
70698,0
41538,0
19257,0
70748,0
72876,1
66798,0
26444,0
28280,1
5336,0
32943,1
23670,0
28061,1
31487,0
77429,1
20336,0
22543,0
38339,0
38888,0
12349,0
17347,0
32240,1
65919,0
5886,0
62750,0
31404,1
78009,0
44002,0
51028,0
9849,0
5437,0
49390,0
59752,0
66202,0
47106,1
30795,0
56633,1
75388,1
53408,0
38696,0
33192,0
25454,0
71811,0
37611,0
39338,0
10269,0
33009,1
10758,0
30160,0
32978,1
6385,0
46551,0
52218,0
5809,1
29227,0
22072,0
49153,1
54995,0
72010,1
56115,1
41998,1
16061,0
36948,0
61126,0
34774,0
30344,0
42521,0
23042,1
57301,1
47777,0
42229,0
67137,0
39155,0
31593,0
74360,0
58881,1
55018,0
19902,0
49260,0
10104,1
63968,0
76077,0
54294,1
68719,0
45992,0
71304,1
7280,1
55437,0
17370,1
16085,1
34486,0
15357,1
36409,1
30884,0
64719,1
69446,0
71779,1
16163,0
36831,0
8210,1
20123,0
44745,1
27718,1
368,0
67510,0
6090,1
69346,1
70562,1
30506,0
45072,0
75856,0
13466,0
17689,0
63895,0
56687,1
45344,0
47305,0
63780,0
16813,1
77437,0
45065,0
11710,0
49542,0
34881,0
65657,1
54310,0
47919,1
25700,0
62541,0
51978,0
53705,0
51822,1
41582,0
24547,0
73552,0
42857,0
7078,0
54861,0
26995,1
72133,0
46760,1
19788,0
46980,1
34580,1
75131,0
23582,0
2184,0
57186,0
31015,1
74034,0
9363,0
20607,1
403,0
66606,0
60801,1
54957,0
29451,1
42552,0
7681,1
53117,0
35300,0
3483,0
76854,1
2569,0
64309,0
67041,0
6287,0
26051,1
48152,0
35373,0
57409,1
66980,0
38266,1
26217,0
57800,0
70212,1
19570,0
59445,1
3845,1
52337,0
38320,1
6642,1
14797,0
16173,1
26439,1
8864,0
64189,0
7241,0
59413,0
7902,0
71544,0
52551,0
15695,1
67362,0
53788,0
7310,0
16503,1
63074,1
15209,0
25809,0
23312,0
34268,1
41417,1
11609,1
46348,0
38867,0
46435,1
45832,0
18695,0
71027,1
45405,0
51477,0
24629,0
20348,0
17562,1
38894,0
21626,1
630,1
4975,0
13612,0
61598,0
16010,1
77859,1
29040,1
12887,0
44525,0
24796,1
38411,0
41764,0
58339,0
47330,1
33934,1
2669,0
28923,1
53891,0
48700,0
45180,1
72580,0
8885,1
12362,1
17378,1
49536,1
36604,0
52775,0
20004,0
73252,1
40533,0
14125,1
37930,0
77969,0
40493,0
54021,0
7603,1
49715,0
74682,0
37675,0
34173,0
25130,1
50523,1
4347,1
57047,0
75662,1
5456,0
77045,0
50588,0
46157,0
51684,0
78055,1
68471,1
60364,0
15592,0
23142,0
39393,0
39044,0
45097,1
41350,0
67508,0
58891,0
10413,1
27865,1
42617,0
50213,0
19280,0
33744,0
57006,0
14265,0
70833,1
11971,0
28375,0
3332,1
7353,0
16958,1
24662,0
10903,1
29084,0
26992,0
30463,1
43612,0
41043,1
38972,0
3328,1
24836,1
5787,0
35955,1
2130,0
30569,0
21401,0
56163,0
72673,1
56479,0
19128,0
49158,0
41368,0
5027,0
44033,1
50385,0
24301,0
63683,0
46229,0
24757,1
30286,0
42355,1
72824,1
60640,0
37992,0
36430,1
21652,1
64548,0
2124,0
55050,1
36238,0
57574,1
31635,1
4409,0
30171,1
4511,0
24019,0
44403,1
2215,1
26566,0
25044,0
68480,0
77152,0
66748,1
73997,1
39433,1
49289,1
29664,0
45001,0
12437,0
72547,0
40063,1
35749,1
57812,1
45016,0
26949,0
76432,0
28843,0
27500,0
14746,0
28970,0
53386,0
29370,1
16861,1
78088,0
74922,0
74420,0
12365,0
67513,0
66801,1
77964,1
2194,0
16100,0
43192,1
50570,0
15652,0
45870,1
8359,1
52143,1
34450,1
75705,0
69800,1
77523,0
29724,1
27380,1
44567,0
40513,1
18743,0
22384,0
26657,0
64958,1
68512,0
3929,0
18893,1
22188,0
13633,0
3164,0
70692,1
22771,0
70926,1
2600,0
1620,0
20615,1
77587,1
17315,0
24693,0
21654,1
25896,0
48916,0
56982,1
35861,1
54537,0
71709,0
16252,1
60850,0
9869,1
48447,0
16885,0
43706,0
77810,0
60884,1
37070,0
10130,1
48226,1
45302,1
2238,0
58323,0
787,0
36838,0
2933,0
17625,0
4259,1
48882,0
8856,0
12468,1
14686,0
46524,0
18729,1
58237,0
59187,1
76284,0
72808,0
55791,0
71609,0
76224,0
46893,0
50901,1
14176,0
41579,0
5408,0
51365,0
40771,0
13778,1
67311,0
23808,0
33172,1
45939,0
4954,1
4324,1
62172,0
30694,0
6558,0
72972,0
63340,1
55938,0
37767,1
19627,0
47978,0
67168,0
28111,1
37961,0
55588,1
19641,0
34869,0
37418,0
34989,0
2869,1
54821,0
62284,0
31281,0
75888,0
57899,0
29597,1
37368,1
67642,0
48837,0
21941,0
11598,0
31095,1
5289,1
63984,0
61550,0
66356,0
17695,1
49112,0
59308,0
63169,1
75911,0
69803,1
42251,1
17319,0
18860,1
9775,1
59111,1
34251,1
40393,0
32894,0
10753,0
33623,0
23000,0
36873,0
9416,1
60369,0
57650,0
46873,1
42726,0
38912,0
6169,1
44055,0
17994,1
35256,0
27403,0
68035,0
22537,0
61231,0
13192,0
66924,0
55678,1
38768,1
76703,1
14130,0
10731,0
38716,0
53810,0
6973,0
61597,0
44024,0
23577,0
37717,0
61515,1
56724,0
54215,0
5065,0
49843,1
13042,0
51417,0
21742,1
63337,0
21146,0
9594,0
43743,1
69940,0
20517,0
69190,1
57050,0
49523,0
566,1
47527,1
65446,0
62795,1
52465,0
32826,1
49985,1
15663,0
9028,0
40163,0
29507,1
41316,0
63211,0
56212,0
41315,0
4934,1
43178,0
4090,0
13492,0
76160,0
64092,0
13352,0
13665,1
13767,1
17210,0
68789,1
23265,0
26983,0
17874,1
75543,0
27690,0
77360,0
6042,1
49132,1
46402,1
38026,0
8066,0
48686,1
72282,1
36788,0
26823,0
59662,0
32892,0
51080,0
27353,0
24707,0
43387,0
73875,0
74104,0
77219,0
36751,1
18070,1
40056,1
2182,1
8804,0
42610,0
16547,0
61191,1
39072,0
5280,0
27073,1
42128,0
52300,1
60735,0
60076,1
67830,0
1946,0
39267,0
43237,1
21438,0
14842,0
18284,0
49675,1
2012,0
4430,1
59659,0
30182,0
48823,1
56238,1
35623,0
70894,0
6714,0
74999,0
400,0
7767,1
21638,0
69096,0
5421,0
11405,0
19563,0
75188,1
18295,1
62036,1
14292,0
37014,0
37323,0
37063,0
7282,0
51994,0
28769,1
38296,1
35959,1
17486,0
78168,0
73772,0
63469,0
39257,1
11152,1
69178,0
27802,1
71453,0
9823,0
32750,1
51919,0
30177,0
123,1
35958,0
23390,0
31517,0
59292,0
54167,0
5348,0
20605,0
7270,1
59890,1
34800,0
52781,1
52759,0
7906,1
10307,0
64979,0
55003,0
32974,1
11510,1
4073,0
6278,1
73145,1
49198,0
57354,0
1760,0
48341,0
77730,1
10449,1
18869,1
4461,0
69185,0
76523,0
25551,1
71782,0
54180,1
1626,1
10191,0
16832,0
60380,0
39792,0
13342,1
63420,1
24651,1
29571,1
40989,1
52708,1
60408,0
22499,0
72187,1
53737,1
69551,0
59461,0
29090,0
6620,1
55248,1
33941,0
33716,0
76242,0
45800,1
59312,0
20911,0
47021,0
72036,0
61802,0
36555,0
64385,0
12401,1
9754,1
30666,0
69735,1
9503,0
33203,0
25960,0
50215,0
76408,0
31797,0
39519,1
76481,0
75158,0
26016,1
67571,0
50278,1
57297,0
40661,0
2844,0
71548,0
39897,1
23618,1
44419,0
34243,0
903,1
9531,0
78117,0
42997,0
13707,1
30739,1
17174,1
62129,0
44914,0
59774,0
22589,0
16275,0
46677,1
20408,0
34977,0
54022,1
56759,1
48065,1
15478,0
56355,0
16477,0
68448,0
35136,1
20479,1
26416,1
47044,0
72717,1
51159,1
45638,0
47564,0
39757,0
34692,0
2749,0
53621,0
68900,0
44655,1
76446,1
11221,0
7408,0
68414,0
35431,0
70484,1
13890,1
17026,1
62110,1
72463,0
9686,0
6790,0
61919,0
51916,1
4213,1
34772,0
25636,0
31271,0
78240,0
33412,0
63048,0
14969,0
50675,1
43405,0
64726,0
31101,0
11059,0
77124,1
60817,0
16413,0
44348,1
44540,1
69382,0
10888,1
40702,1
77425,0
37124,1
24731,0
67268,1
10021,0
21313,0
27410,0
42544,0
11898,1
56484,0
70065,1
65161,1
68952,0
53533,0
17368,1
56525,0
55147,1
20913,0
22479,0
38644,0
654,0
8535,0
47563,1
21370,0
53986,1
43437,0
336,0
24306,0
37901,0
74806,0
77655,1
48903,1
7888,0
14216,1
29240,0
45783,0
12838,0
62490,1
59750,1
42665,0
59453,0
18343,0
76473,0
17079,0
60881,0
57530,0
11190,0
9413,1
17716,1
43527,0
28467,0
43695,0
39079,1
51385,1
51519,1
15094,1
11499,0
75958,1
62073,1
36812,1
41740,1
35617,1
7996,1
74442,0
147,1
41265,1
52486,0
47940,1
66141,0
32522,1
49723,1
11961,1
16849,0
14149,1
40684,0
2843,0
56817,1
20413,1
41032,1
59287,1
56956,0
3672,0
31203,1
61088,0
3322,0
71830,1
52027,1
44207,0
10987,0
40536,0
69692,1
36416,1
71218,0
63004,1
48400,1
52044,0
67097,1
21110,0
3578,0
63570,0
55210,0
59734,1
67424,1
47004,1
68409,0
61418,0
45815,1
19137,1
76656,0
3505,0
38595,1
27077,0
72347,0
68579,0
18970,1
30005,1
7554,0
55503,0
69083,0
37237,0
46864,0
14644,0
45655,1
40381,0
24146,1
33787,0
16665,0
77645,0
67110,1
28434,0
39340,0
24369,0
2582,0
28547,0
51262,0
59498,0
47833,0
73138,0
32066,0
66109,1
35533,1
10187,0
71045,0
25974,0
4658,0
26900,0
71639,1
75479,0
5118,1
15183,0
53387,0
17693,1
49962,0
65049,0
68631,0
19934,0
59272,0
44456,0
22366,0
4644,1
48114,0
14881,1
6312,0
37960,1
17711,1
28260,0
25251,0
28185,0
39360,0
57797,0
26285,1
67619,0
61742,1
25805,0
53170,0
28520,0
55203,0
32406,1
38150,1
56091,1
65469,0
69108,0
42407,0
59210,0
17085,0
58498,1
4250,0
25694,0
11571,0
55693,0
76447,0
30156,0
27922,1
76715,0
39464,1
41615,0
61496,1
12409,0
34840,1
55053,0
53194,0
36276,1
31152,1
60830,0
8320,0
15471,0
47877,0
57590,0
51738,1
64170,1
3180,0
39748,0
41416,0
23492,1
60554,0
53135,1
61026,1
21631,1
16781,0
49757,0
68296,0
6093,0
15893,0
29947,0
38267,0
29184,1
5529,0
74576,1
38682,1
58405,0
13405,1
27091,1
55948,0
15758,0
74855,1
74065,1
48628,0
73568,1
25786,1
60103,0
6528,0
36263,1
32288,0
11977,1
8572,1
40797,1
21926,1
46654,0
74691,1
10632,1
51263,0
66645,0
24483,1
50871,0
34894,1
38886,0
1480,0
28313,1
44531,0
32727,0
18718,1
30844,1
53850,1
24497,0
45237,0
48844,0
61344,0
23643,0
50697,0
71180,1
38177,1
57594,0
68960,0
38100,0
43574,0
50729,1
52763,0
41282,0
3270,1
2947,0
69653,0
19474,0
61608,0
64459,1
53432,0
35305,0
11307,1
49853,1
56992,0
42373,1
47913,0
78101,1
25462,1
13688,0
29344,0
34061,0
548,0
70813,1
41679,0
2113,1
16810,1
45152,0
19332,1
10090,0
15426,0
40786,1
53206,1
22573,0
50903,0
13058,0
68523,0
62301,1
52903,0
66769,0
16637,0
74742,1
13145,0
10917,1
36566,0
970,0
36875,0
46561,0
34776,0
9379,0
53364,1
67089,0
36647,1
18190,0
29349,1
50103,1
72038,0
25680,0
54476,0
37289,0
34714,1
62217,1
25814,0
7990,0
74815,0
22773,0
33901,0
32675,0
56405,0
54576,0
36106,0
9887,0
71208,0
45046,0
11269,1
51117,0
74134,0
41532,0
22242,0
25552,1
16491,0
19797,0
21414,0
52962,0
23625,0
7352,0
66864,0
52047,0
35187,0
38884,0
69418,0
36807,0
67257,0
25688,1
58443,0
57078,1
40809,0
68207,0
1696,0
76591,0
53115,1
58703,0
23098,0
13383,0
47129,1
24652,0
11053,0
23190,1
23881,0
32998,1
75690,0
26376,1
55623,0
70064,0
30523,0
22489,0
64457,1
7327,1
15616,1
26178,0
46572,1
42295,0
4790,1
67280,1
66539,0
37428,1
2061,1
67611,1
63345,0
13909,1
8190,0
72001,1
50644,1
33829,0
39261,0
27793,0
68495,1
76330,0
3684,0
77812,0
44868,0
70221,0
72986,0
32088,0
49029,0
18552,1
976,0
33086,0
20202,1
1960,1
24679,1
63130,0
18297,0
65911,0
65564,1
51706,1
46851,0
15121,0
2199,0
73,0
53334,0
4366,1
64077,0
39525,0
32648,0
25236,1
54626,0
72274,0
83,0
24245,0
15100,0
43071,0
67001,1
60893,1
47324,1
38045,1
75673,1
4843,0
66325,0
719,0
34003,1
199,1
76102,0
64854,0
5431,0
10792,1
17217,1
25278,1
13561,0
71890,1
65997,0
58563,0
55002,0
31361,1
37056,0
35453,0
31619,0
50963,0
43170,1
11097,0
47642,0
25335,0
16929,1
66281,1
21421,0
69155,0
30455,1
27987,0
26244,1
73686,1
1667,0
22404,0
61460,0
13458,0
38215,1
50031,0
50920,1
1444,1
44314,0
16642,0
65575,0
49357,0
8055,1
250,1
52455,0
34476,1
57245,1
38438,0
40483,0
21933,0
37220,0
67182,0
1550,0
75294,0
52384,1
43591,1
38830,0
60200,0
13483,1
62918,1
15149,1
4958,0
53296,1
27541,1
12682,0
28977,0
42675,0
1932,0
12624,1
60174,0
39196,1
36879,1
23517,0
27427,1
69113,0
7831,0
63167,1
73629,0
40301,0
15957,0
53578,0
375,1
45263,0
42859,0
20751,1
69243,0
7926,0
29931,0
71477,0
35954,1
64796,0
37146,0
19489,0
1016,0
58839,0
25244,0
18458,1
24458,0
18917,0
51585,1
13089,0
62231,0
5309,0
53817,0
40150,0
36365,1
78228,0
22541,0
2237,0
46679,0
77929,0
69322,0
55824,1
23293,1
12638,1
47047,1
69744,0
56721,1
1386,0
11552,0
33313,0
63030,0
11736,0
32545,0
58913,0
67246,1
38337,0
17574,1
7510,0
41273,1
75440,0
63216,0
11,1
59758,0
55899,0
65973,0
11483,0
52704,0
2311,1
68986,0
25567,0
49819,1
23814,0
54527,0
7478,1
4660,1
6022,0
46664,0
12773,0
1459,1
65091,0
2250,0
27365,1
26723,0
38513,0
65123,1
47945,0
43643,1
54316,1
59332,0
62140,0
3688,1
75171,1
63084,1
54466,0
75137,0
73582,0
15574,1
31543,1
73567,1
24928,0
76782,0
45949,1
57511,1
22003,0
61864,1
50976,1
21947,0
20595,1
29535,0
6865,0
39887,0
52191,0
24804,0
59716,0
28107,0
52050,0
44149,1
53709,1
33894,1
58651,0
31120,0
11663,0
35132,1
74672,0
49015,0
14137,1
43011,0
37938,1
8672,0
49004,0
40769,1
70962,0
34419,0
37265,0
28101,0
60707,1
9267,1
28692,0
18489,0
22348,1
25736,0
36797,0
20023,0
34145,0
50521,0
47206,1
67319,1
74588,1
7040,1
55193,1
78043,0
67258,1
19180,0
50718,0
7013,0
28267,0
64883,0
73233,0
71001,1
77933,1
61789,0
590,1
63617,1
49374,0
55664,0
72639,1
8857,0
49604,1
28356,0
74889,1
74347,0
27776,0
72207,1
23387,0
28371,0
4821,0
72040,1
3899,1
17731,1
40506,0
71756,0
24079,0
8195,0
45482,0
40535,1
55952,1
75428,1
50470,1
61081,1
64620,1
56549,1
36514,0
49533,1
57762,1
44424,1
1120,1
70804,0
71382,0
36747,0
11160,0
26811,1
39480,0
14264,0
2030,0
38938,0
32290,0
32173,0
64728,0
16415,0
5136,1
3084,0
61607,1
23628,0
65259,0
6589,0
73496,0
22459,0
64181,0
57912,0
34573,1
21660,0
76064,1
19664,0
4732,0
50616,0
71474,0
24161,1
4948,1
44993,1
70781,0
46783,0
74908,0
17552,0
14864,0
19102,1
55342,0
610,1
32517,0
11621,0
31239,0
74090,0
71269,0
41131,1
19064,1
47005,0
19368,0
32150,1
66714,0
47208,0
43609,0
43348,0
72170,0
6727,1
2445,1
71726,0
26663,1
8250,0
67674,0
75309,0
50719,1
76272,1
45280,1
25709,0
37708,1
17048,0
62168,1
63603,0
15632,1
43556,0
6142,0
63,0
12232,0
13874,0
34111,0
38156,0
57981,0
112,1
52225,1
55031,0
54398,0
64653,0
29871,0
7187,0
48417,0
31874,0
54935,1
62869,0
47929,0
10123,0
22729,1
9653,0
14096,0
68431,1
66508,0
12014,0
38434,0
68893,1
2226,0
16406,0
2836,0
24382,0
32254,0
34830,0
41988,0
58608,0
5313,1
20009,0
72104,1
69818,1
41851,0
37084,0
64672,1
69324,1
23324,0
57805,1
42667,1
25721,0
73457,1
67564,1
29275,0
74400,1
65205,0
57349,0
19465,1
16940,0
36243,1
24522,1
44470,0
50116,0
62871,1
10820,0
15669,0
74059,0
65536,1
17312,0
44945,1
30668,0
2232,0
26510,0
50835,1
1789,1
26394,0
11631,0
20547,0
36088,0
31620,0
33100,0
24130,0
28407,0
19205,0
7273,0
74390,0
49749,0
34530,0
72970,0
23051,0
18684,1
58192,1
76217,1
47302,1
76924,1
35456,0
66546,0
66453,0
51821,0
7918,0
74471,0
42787,0
73867,0
71267,1
36264,0
22231,0
48996,0
8578,0
10146,1
73612,0
60362,0
1015,1
70591,1
34673,0
38976,0
42635,1
50956,1
54539,1
26857,0
49907,1
30075,0
33645,0
45307,0
1074,0
6473,0
23999,0
11668,0
9037,1
48661,1
16634,1
68050,1
70144,1
2157,1
22926,0
10537,0
24572,0
49812,1
5738,0
58936,1
13843,0
41100,0
31643,1
52943,0
74020,0
75207,1
64447,0
46128,0
41135,1
40544,0
60769,0
31078,0
21589,0
50700,1
73884,0
54698,0
1722,1
63993,0
37159,1
55596,0
16672,1
45212,0
6525,1
34568,1
41933,0
77903,0
68287,0
9583,0
71285,0
21765,0
55361,0
6049,1
76484,0
73770,0
49404,0
48704,1
62936,1
46104,0
47768,0
49936,0
52605,0
5166,0
26062,1
25394,0
16969,0
32485,0
39926,0
1802,0
57821,1
25004,0
21099,1
27305,0
44404,0
37950,1
15249,1
47319,0
55324,0
25135,0
73453,1
21642,0
40573,1
74093,0
26815,0
43051,0
49771,0
4841,0
12158,0
68924,1
51032,0
56507,0
67444,1
64819,0
28546,1
45668,0
27661,1
66390,0
5606,0
11879,1
13997,1
25874,0
70656,0
50640,0
58957,0
24153,1
20914,1
11593,0
69303,1
1970,1
23321,0
22956,1
29024,0
20465,0
9961,0
74794,0
42583,0
60955,0
52125,0
11204,0
76886,1
20597,0
60243,1
24905,0
30115,1
53287,1
4656,1
4531,0
54120,0
30129,0
9201,0
35058,0
54451,0
32679,0
58542,0
29553,1
35653,0
68130,1
40899,0
10573,0
73011,0
68853,0
71676,0
70022,0
21672,0
31316,1
11671,0
74605,0
35014,0
13923,1
52135,1
31781,1
7916,0
11395,0
8124,0
25425,1
24908,0
6888,0
23923,0
13381,0
2198,0
41372,1
39952,0
8918,0
57648,0
11410,0
64587,1
42292,0
29088,0
4299,0
4652,0
61511,0
41638,0
66251,1
25334,0
1003,0
72311,0
19997,1
41784,0
53338,1
64418,0
7812,0
18096,1
11098,0
77396,1
46726,0
3052,0
49204,0
14794,1
41534,0
59632,1
71828,1
4533,1
44515,0
75676,1
7534,1
9894,0
34254,0
27002,0
17460,0
35837,0
39916,0
60271,1
29246,0
25715,1
15708,0
28067,0
19082,1
69269,0
56797,1
62529,0
34256,0
29141,0
14416,1
36683,1
36713,0
29762,1
19580,1
15561,0
51986,0
10212,1
22982,0
59669,0
16144,0
11116,0
19558,1
52721,1
72005,0
26143,0
23775,0
33988,1
25086,1
73281,0
6192,0
45989,0
19948,0
70438,0
22491,0
13899,0
13615,0
28159,0
53692,1
72254,0
36061,0
27296,0
72464,0
72248,1
70612,1
71837,1
35071,0
5424,0
23184,0
10459,1
60714,0
26153,0
31579,0
54165,0
72097,0
3492,0
23901,1
37520,0
33451,0
62444,0
44490,0
72831,0
70808,0
73234,0
39684,0
35937,1
51261,1
29489,0
63300,0
74386,1
5093,0
12763,0
57917,0
21236,1
4488,0
38292,0
40386,1
44099,0
7118,0
470,0
71896,1
62437,1
1056,0
49150,1
54259,0
41865,0
14169,1
24479,0
29106,0
40233,0
61880,0
730,0
63289,0
1238,0
29165,0
1688,0
5368,0
13693,0
12058,0
39064,0
18865,0
18638,1
24336,1
56842,0
74503,0
46474,0
77771,1
77836,1
22811,0
68301,1
66073,0
34970,0
68442,0
45718,1
7617,0
1379,0
11149,1
8970,0
28933,0
69080,1
51351,0
68655,0
46002,1
74494,0
69175,1
35607,1
14469,1
62160,0
67580,0
3726,0
11019,1
20831,0
7289,1
22635,0
14179,1
34627,0
41030,1
16789,1
71498,0
59222,1
39566,0
60738,0
68676,0
60617,0
59764,1
38193,0
50849,1
705,1
5360,1
18059,0
77294,0
39349,1
22674,0
64523,0
54270,0
71220,0
75104,1
67971,1
37042,0
75397,1
73142,0
31436,1
1460,1
57226,0
27608,1
26300,0
57986,0
15766,1
47893,0
8323,0
32064,0
51123,1
9539,0
29623,0
29795,0
77096,0
6626,1
2293,0
69873,0
25959,0
38586,0
17124,0
68702,0
1840,0
24734,0
55192,0
10506,0
8726,0
32497,0
6046,1
457,0
18799,0
12700,0
11032,0
61440,0
71746,1
25208,0
75169,0
45883,1
74593,1
49316,0
73021,1
3924,0
8664,0
64678,0
17059,1
56189,0
6653,0
52607,0
19020,0
18215,0
25401,0
12418,0
54743,0
46892,0
58399,0
55489,1
12880,0
39668,0
76582,1
19099,0
28908,1
47453,0
74824,0
67348,1
343,0
20484,0
66490,1
11983,1
71362,1
31054,0
64006,0
60019,1
426,0
39910,1
71589,1
60221,0
43069,0
62526,0
15351,1
13845,0
60426,0
65350,0
10875,0
42946,0
48897,0
66794,0
33054,0
12168,0
37391,1
12465,0
59227,1
77273,1
3418,0
16918,1
17,0
12003,1
37618,1
48587,0
72215,0
12263,0
7615,0
76601,0
7818,1
56496,0
64050,0
20353,0
77114,0
6001,0
35302,0
39086,0
44746,0
12694,0
74816,1
11386,0
55861,0
68981,1
28760,0
35173,1
63874,0
5697,0
73721,1
33555,0
3988,1
75132,0
72828,1
44360,0
77024,0
58617,0
27879,0
69307,1
34485,0
39711,1
6659,0
3214,0
66604,1
32831,0
13186,0
49688,0
5849,0
46558,1
66824,1
54548,0
75266,1
21751,0
2746,1
35796,1
22638,0
46626,0
27962,0
67562,0
7169,0
11972,0
59144,1
65451,0
1471,0
63728,1
69301,0
3814,1
33942,1
55500,0
42222,1
37202,1
30831,1
17795,1
56519,0
49123,0
24575,1
70356,1
19090,1
16112,0
24489,1
56729,0
14366,1
61925,0
20137,1
64177,0
35197,1
29862,1
30540,1
19537,0
69713,0
52389,1
1334,1
2379,1
72989,0
58870,0
50304,0
17524,0
70623,0
56289,0
5477,0
54498,0
52854,1
12116,0
25367,0
42241,1
54927,0
2920,1
24113,0
73056,0
13412,0
51063,0
43870,0
72430,0
41258,0
47871,0
15624,0
63464,1
44777,0
27331,1
73775,1
9169,0
24437,0
67982,1
22012,1
64753,0
12456,1
67100,0
34950,1
2837,0
49352,0
58030,1
64244,0
77247,0
69448,0
58376,0
22560,0
18838,1
63425,0
77553,0
36793,1
32938,0
22260,0
37113,0
2711,0
29471,1
75088,0
69644,0
76597,0
35625,0
16592,1
24582,0
42795,0
73904,0
63857,0
1939,0
48300,0
67200,0
36622,0
5298,0
31094,0
11161,0
30420,0
76683,1
29688,0
8061,0
78042,1
43122,0
48463,0
70184,0
25124,0
7861,0
38217,1
51138,1
16202,0
51182,0
54095,1
35972,1
72365,1
73691,0
37406,0
77414,0
39479,0
37626,0
20150,0
41549,1
44031,1
74776,0
21029,0
61178,0
40516,0
28081,0
2366,0
71265,0
46427,1
54052,0
45007,0
8379,0
75709,1
16161,0
21866,0
68260,0
38289,0
30219,0
53702,0
